Transaction ID,Date,Account Number,Bank Name,Bank Statement Amount,Book Records Amount,Match Status,Amount_Difference,Predicted Break Reason
TXN-007312,2043-01-07,-1.0,Wells Fargo,-4.0056334,-4.097635,Break,0.09200160000000057,Missing in Books
TXN-007313,2043-01-08,-1.0,Bank of America,-3.999397,-4.0915337,Match,0.09213670000000018,No Break
TXN-007315,2043-01-10,852.0,Citibank,713.1322,1311.6865,Match,-598.5543,No Break
TXN-007322,2043-01-17,-1.0,Bank of America,-3.7480311,-3.2416074,Match,-0.5064237,No Break
TXN-007327,2043-01-22,2203.0,Wells Fargo,-4.0003343,-4.0942883,Break,0.09395400000000009,Duplicate Entry
TXN-007328,2043-01-23,3881.0,Citibank,-4.005498,-4.0974975,Break,0.09199950000000001,Fraudulent/Unauthorized
TXN-007331,2043-01-26,4338.0,Citibank,-3.4317982,-2.9258177,Break,-0.5059804999999997,Bank Error
TXN-007340,2043-02-04,2227.0,HSBC,-3.928831,-4.0501046,Match,0.12127359999999987,No Break
TXN-007341,2043-02-05,962.0,Chase,-4.0056252,-4.097632,Match,0.09200680000000006,No Break
TXN-007342,2043-02-06,-1.0,Chase,-3.9752667,-4.0725117,Match,0.09724499999999958,No Break
TXN-007344,2043-02-08,-1.0,Chase,-3.9734073,-4.0712337,Match,0.09782639999999976,No Break
TXN-007346,2043-02-10,693.0,Bank of America,-4.0036,-4.0955644,Match,0.09196440000000017,No Break
TXN-007351,2043-02-15,532.0,Bank of America,-2.515301,1.6071266,Break,-4.1224276,Fraudulent/Unauthorized
TXN-007352,2043-02-16,42.0,Chase,-3.8452723,-3.6385868,Break,-0.20668549999999986,Bank Error
TXN-007354,2043-02-18,701.0,HSBC,-4.0056295,-4.0976267,Break,0.09199719999999978,Bank Error
TXN-007358,2043-02-22,3787.0,Citibank,-4.005636,-4.097636,Break,0.09199999999999964,Missing in Bank
TXN-007369,2043-03-05,-1.0,Chase,0.80319345,0.16615663,Match,0.63703682,No Break
TXN-007371,2043-03-07,-1.0,Wells Fargo,1405.0249,855.16693,Match,549.8579699999999,No Break
TXN-007374,2043-03-10,4685.0,Chase,59.998215,79.8076,Break,-19.809384999999992,Amount Mismatch
TXN-007379,2043-03-15,2793.0,Bank of America,29.697397,23.832499,Match,5.864898,No Break
TXN-007381,2043-03-17,76.0,Citibank,2233.4302,2190.2878,Match,43.142399999999725,No Break
TXN-007386,2043-03-22,-1.0,Citibank,622.29443,611.85065,Match,10.44378000000006,No Break
TXN-007388,2043-03-24,-1.0,Citibank,-4.001034,-4.0911174,Break,0.09008340000000015,Bank Error
TXN-007391,2043-03-27,2250.0,Chase,-4.0045557,-4.0940185,Break,0.08946279999999973,Duplicate Entry
TXN-007393,2043-03-29,-1.0,HSBC,-3.9918952,-4.0798225,Break,0.0879272999999996,Missing in Bank
TXN-007395,2043-03-31,-1.0,Citibank,-4.0056095,-4.0976,Break,0.09199049999999964,Timing Difference
TXN-007396,2043-04-01,-1.0,Bank of America,-4.005636,-4.0976353,Break,0.09199930000000034,Duplicate Entry
TXN-007398,2043-04-03,4550.0,Citibank,-4.004576,-4.0958934,Match,0.09131739999999944,No Break
TXN-007401,2043-04-06,-1.0,Citibank,-4.0034933,-4.093762,Break,0.0902687000000002,Duplicate Entry
TXN-007405,2043-04-10,-1.0,HSBC,-4.00563,-4.0976233,Break,0.09199330000000039,Missing in Books
TXN-007407,2043-04-12,-1.0,HSBC,10.579668,27.265434,Break,-16.685766,Amount Mismatch
TXN-007409,2043-04-14,669.0,Bank of America,-4.004067,-4.095765,Match,0.09169800000000006,No Break
TXN-007410,2043-04-15,-1.0,Citibank,343.69824,538.5762,Match,-194.87795999999997,No Break
TXN-007419,2043-04-24,1973.0,Chase,547.7769,525.61456,Break,22.162339999999972,Fraudulent/Unauthorized
TXN-007420,2043-04-25,-1.0,Bank of America,-3.6372032,-2.9898314,Break,-0.6473718000000002,Fraudulent/Unauthorized
TXN-007422,2043-04-27,3593.0,Citibank,2634.322,2434.8218,Match,199.50019999999995,No Break
TXN-007425,2043-04-30,-1.0,Citibank,2192.4294,2051.4421,Match,140.98729999999978,No Break
TXN-007427,2043-05-02,-1.0,Citibank,-4.00563,-4.0976315,Break,0.09200150000000029,Amount Mismatch
TXN-007428,2043-05-03,2060.0,Chase,-3.908066,-3.7730548,Match,-0.13501119999999966,No Break
TXN-007438,2043-05-13,-1.0,Citibank,-4.005623,-4.097615,Break,0.0919920000000003,Bank Error
TXN-007440,2043-05-15,1203.0,Citibank,2770.0164,2687.1426,Match,82.87379999999985,No Break
TXN-007447,2043-05-22,-1.0,Bank of America,-3.8219845,-3.9391694,Match,0.11718489999999981,No Break
TXN-007450,2043-05-25,327.0,Wells Fargo,-3.037195,-3.288495,Match,0.2513000000000001,No Break
TXN-007452,2043-05-27,-1.0,HSBC,1922.4552,1924.1459,Match,-1.6906999999998789,No Break
TXN-007456,2043-05-31,3793.0,Citibank,77.090485,63.656178,Break,13.434307000000004,Amount Mismatch
TXN-007463,2043-06-07,391.0,Bank of America,-1.163463,-1.6550716,Match,0.4916086000000002,No Break
TXN-007470,2043-06-14,-1.0,Citibank,-2.4790258,2.643685,Break,-5.1227108,Fraudulent/Unauthorized
TXN-007474,2043-06-18,-1.0,Bank of America,-4.0056276,-4.097618,Break,0.09199039999999936,Amount Mismatch
TXN-007480,2043-06-24,4020.0,HSBC,-3.1398966,-2.6252158,Break,-0.5146808000000003,Bank Error
TXN-007484,2043-06-28,3544.0,Citibank,-4.004356,-4.0923777,Break,0.08802170000000054,Amount Mismatch
TXN-007487,2043-07-01,4962.0,Bank of America,-4.0038657,-4.0897164,Break,0.08585069999999995,Missing in Books
TXN-007490,2043-07-04,-1.0,Citibank,-3.502642,-3.176307,Break,-0.3263349999999998,Bank Error
TXN-007491,2043-07-05,1221.0,HSBC,-1.9813243,-2.55011,Match,0.5687857000000001,No Break
TXN-007492,2043-07-06,-1.0,Bank of America,-4.0056305,-4.0976267,Break,0.09199620000000053,Amount Mismatch
TXN-007495,2043-07-09,-1.0,Citibank,-3.9362073,-4.005073,Match,0.06886570000000036,No Break
TXN-007497,2043-07-11,4443.0,HSBC,2715.069,2555.8264,Break,159.24260000000004,Timing Difference
TXN-007505,2043-07-19,2202.0,HSBC,193.36461,152.72691,Break,40.637699999999995,Timing Difference
TXN-007510,2043-07-24,-1.0,Chase,2696.3694,2664.2698,Match,32.09960000000001,No Break
TXN-007512,2043-07-26,232.0,Bank of America,148.03908,133.14995,Break,14.889130000000023,Missing in Bank
TXN-007514,2043-07-28,-1.0,Citibank,47.731228,84.69044,Match,-36.959211999999994,No Break
TXN-007520,2043-08-03,-1.0,Chase,-3.1829643,-1.9336661,Match,-1.2492982000000001,No Break
TXN-007521,2043-08-04,968.0,Wells Fargo,3.5576932,10.658532,Break,-7.100838799999999,Fraudulent/Unauthorized
TXN-007527,2043-08-10,-1.0,Chase,4.7441015,24.029167,Match,-19.2850655,No Break
TXN-007528,2043-08-11,-1.0,Citibank,-3.8165562,-3.689981,Match,-0.1265752,No Break
TXN-007532,2043-08-15,-1.0,Chase,88.218994,242.93141,Break,-154.71241600000002,Timing Difference
TXN-007535,2043-08-18,-1.0,Bank of America,-4.005634,-4.0976276,Break,0.09199360000000034,Fraudulent/Unauthorized
TXN-007541,2043-08-24,404.0,Bank of America,-4.005577,-4.0975304,Break,0.09195340000000041,Amount Mismatch
TXN-007544,2043-08-27,68.0,Citibank,-3.935743,-3.8776824,Break,-0.05806060000000013,Missing in Bank
TXN-007545,2043-08-28,-1.0,Bank of America,-4.0056257,-4.097604,Break,0.09197829999999918,Bank Error
TXN-007547,2043-08-30,255.0,Wells Fargo,-3.9803042,-4.0494123,Break,0.06910810000000023,Amount Mismatch
TXN-007550,2043-09-02,18.0,Citibank,-3.9898663,-4.0578175,Break,0.06795119999999955,Fraudulent/Unauthorized
TXN-007554,2043-09-06,-1.0,Bank of America,-3.3965118,-3.7173238,Match,0.3208120000000001,No Break
TXN-007555,2043-09-07,4337.0,Chase,38.731907,120.62153,Break,-81.889623,Amount Mismatch
TXN-007556,2043-09-08,3566.0,Bank of America,-4.0056157,-4.0976233,Match,0.09200760000000052,No Break
TXN-007560,2043-09-12,842.0,Bank of America,1.0574697,15.312491,Match,-14.2550213,No Break
TXN-007561,2043-09-13,-1.0,Citibank,-4.005629,-4.0976305,Match,0.09200150000000029,No Break
TXN-007562,2043-09-14,2625.0,HSBC,1953.0203,1639.2913,Break,313.7289999999998,Missing in Books
TXN-007563,2043-09-15,-1.0,Citibank,-4.0056353,-4.0976353,Match,0.09200000000000053,No Break
TXN-007564,2043-09-16,-1.0,Chase,-4.0015173,-4.096116,Match,0.09459870000000059,No Break
TXN-007565,2043-09-17,-1.0,Citibank,28.254923,15.890698,Match,12.364225000000001,No Break
TXN-007570,2043-09-22,-1.0,Chase,1261.234,1532.276,Match,-271.04200000000014,No Break
TXN-007571,2043-09-23,-1.0,Chase,2142.2751,1947.4333,Match,194.84179999999992,No Break
TXN-007575,2043-09-27,-1.0,Citibank,-4.005636,-4.097636,Break,0.09199999999999964,Duplicate Entry
TXN-007576,2043-09-28,-1.0,Bank of America,-4.0056343,-4.097631,Break,0.09199670000000015,Amount Mismatch
TXN-007577,2043-09-29,1115.0,Bank of America,-3.9064903,-3.894807,Break,-0.011683300000000063,Amount Mismatch
TXN-007578,2043-09-30,4345.0,Wells Fargo,-4.004605,-4.096824,Break,0.09221900000000005,Timing Difference
TXN-007582,2043-10-04,3653.0,Bank of America,-4.0056357,-4.0976353,Break,0.09199960000000029,Duplicate Entry
TXN-007588,2043-10-10,-1.0,Chase,-4.005605,-4.0976224,Match,0.09201739999999958,No Break
TXN-007589,2043-10-11,2685.0,Bank of America,0.2646421,9.310257,Match,-9.0456149,No Break
TXN-007596,2043-10-18,1256.0,Chase,0.11778912,0.8184298,Match,-0.70064068,No Break
TXN-007601,2043-10-23,-1.0,Bank of America,-3.4910514,-3.1208224,Match,-0.3702289999999997,No Break
TXN-007603,2043-10-25,2564.0,Citibank,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-007604,2043-10-26,-1.0,Bank of America,-4.000902,-4.088258,Break,0.08735599999999977,Missing in Books
TXN-007605,2043-10-27,-1.0,Citibank,-3.9334319,-4.004036,Match,0.07060410000000017,No Break
TXN-007617,2043-11-08,1856.0,Citibank,-2.4541254,-2.6663964,Break,0.21227099999999988,Missing in Bank
TXN-007618,2043-11-09,-1.0,Bank of America,-2.0854797,0.29806027,Match,-2.38353997,No Break
TXN-007623,2043-11-14,-1.0,Bank of America,-4.005345,-4.096249,Break,0.0909040000000001,Fraudulent/Unauthorized
TXN-007629,2043-11-20,-1.0,HSBC,-4.005636,-4.097636,Break,0.09199999999999964,Timing Difference
TXN-007630,2043-11-21,813.0,Bank of America,-2.327949,-0.27606788,Break,-2.05188112,Duplicate Entry
TXN-007634,2043-11-25,-1.0,Chase,43.72116,124.225426,Break,-80.504266,Duplicate Entry
TXN-007635,2043-11-26,-1.0,Citibank,-4.0022306,-4.085645,Break,0.08341440000000055,Bank Error
TXN-007639,2043-11-30,-1.0,Chase,548.2017,477.3553,Match,70.84639999999996,No Break
TXN-007642,2043-12-03,3947.0,Bank of America,-4.005636,-4.0976357,Break,0.09199969999999968,Duplicate Entry
TXN-007644,2043-12-05,1950.0,Chase,-4.005633,-4.097626,Break,0.09199299999999955,Duplicate Entry
TXN-007646,2043-12-07,-1.0,Citibank,-4.0003753,-4.0908465,Match,0.09047119999999964,No Break
TXN-007649,2043-12-10,602.0,Citibank,-3.9980252,-4.0748706,Break,0.07684539999999984,Missing in Books
TXN-007651,2043-12-12,-1.0,Citibank,94.85309,174.11598,Match,-79.26289000000001,No Break
TXN-007652,2043-12-13,-1.0,Citibank,5.383979,4.2789774,Break,1.1050016000000005,Timing Difference
TXN-007658,2043-12-19,4086.0,HSBC,-3.1877358,-3.3963847,Match,0.20864890000000003,No Break
TXN-007666,2043-12-27,-1.0,Citibank,-3.874791,-3.96036,Match,0.085569,No Break
TXN-007668,2043-12-29,3152.0,HSBC,98.03205,181.7368,Break,-83.70474999999999,Amount Mismatch
TXN-007669,2043-12-30,-1.0,Citibank,-4.005636,-4.097636,Break,0.09199999999999964,Timing Difference
TXN-007674,2044-01-04,-1.0,Bank of America,-3.980831,-3.964982,Break,-0.01584899999999978,Missing in Books
TXN-007675,2044-01-05,-1.0,Chase,75.18442,120.43258,Match,-45.24816,No Break
TXN-007680,2044-01-10,-1.0,Citibank,-2.253484,-0.7919084,Match,-1.4615755999999998,No Break
TXN-007684,2044-01-14,1166.0,Citibank,-4.0045085,-4.096082,Match,0.09157349999999997,No Break
TXN-007687,2044-01-17,4857.0,Bank of America,-4.005622,-4.097582,Match,0.09196000000000026,No Break
TXN-007688,2044-01-18,-1.0,Citibank,-3.82547,-3.6952019,Break,-0.13026810000000033,Missing in Books
TXN-007694,2044-01-24,-1.0,Citibank,-4.0056343,-4.097634,Match,0.09199970000000057,No Break
TXN-007695,2044-01-25,2787.0,Bank of America,-3.941711,-3.9844327,Break,0.042721699999999974,Timing Difference
TXN-007698,2044-01-28,-1.0,Bank of America,-4.005635,-4.0976357,Match,0.09200069999999982,No Break
TXN-007701,2044-01-31,2706.0,Citibank,23.982656,59.649326,Break,-35.66667,Timing Difference
TXN-007704,2044-02-03,-1.0,Citibank,4.2703304,10.253466,Break,-5.9831356,Amount Mismatch
TXN-007706,2044-02-05,-1.0,Chase,2667.5525,2664.366,Match,3.1864999999997963,No Break
TXN-007710,2044-02-09,-1.0,Chase,-4.0055113,-4.0975914,Match,0.09208009999999955,No Break
TXN-007715,2044-02-14,-1.0,Bank of America,-3.8193865,-3.600136,Break,-0.2192504999999998,Fraudulent/Unauthorized
TXN-007716,2044-02-15,2900.0,Chase,-4.005574,-4.097485,Break,0.09191099999999963,Bank Error
TXN-007718,2044-02-17,-1.0,Bank of America,7.138877,19.234127,Match,-12.09525,No Break
TXN-007722,2044-02-21,4119.0,Bank of America,-3.4887018,-2.9379027,Match,-0.5507990999999999,No Break
TXN-007724,2044-02-23,3463.0,Citibank,1981.7561,2136.4683,Match,-154.71219999999994,No Break
TXN-007726,2044-02-25,4145.0,Bank of America,6.8611,30.44225,Break,-23.58115,Amount Mismatch
TXN-007731,2044-03-01,-1.0,Chase,81.38017,89.56583,Match,-8.185659999999999,No Break
TXN-007735,2044-03-05,4380.0,Citibank,-3.9943204,-4.063645,Break,0.06932460000000029,Duplicate Entry
TXN-007747,2044-03-17,3052.0,HSBC,-4.00461,-4.0941586,Break,0.08954860000000053,Duplicate Entry
TXN-007757,2044-03-27,2387.0,Wells Fargo,348.5582,352.53143,Match,-3.973230000000001,No Break
TXN-007759,2044-03-29,-1.0,Wells Fargo,-3.6421704,-3.148757,Break,-0.4934134000000001,Amount Mismatch
TXN-007762,2044-04-01,-1.0,Bank of America,-2.7454798,0.44513068,Break,-3.19061048,Duplicate Entry
TXN-007765,2044-04-04,3637.0,Citibank,24.297615,113.82761,Break,-89.52999500000001,Amount Mismatch
TXN-007777,2044-04-16,-1.0,Bank of America,-4.005503,-4.0973015,Break,0.09179850000000034,Fraudulent/Unauthorized
TXN-007778,2044-04-17,-1.0,Citibank,-4.000943,-4.0777345,Break,0.07679149999999968,Timing Difference
TXN-007779,2044-04-18,4684.0,Wells Fargo,37.102886,29.23024,Match,7.872646,No Break
TXN-007783,2044-04-22,281.0,Bank of America,-4.005636,-4.097636,Break,0.09199999999999964,Duplicate Entry
TXN-007784,2044-04-23,-1.0,Chase,2353.0232,2599.9011,Match,-246.87789999999995,No Break
TXN-007785,2044-04-24,4407.0,Citibank,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-007787,2044-04-26,-1.0,Chase,-3.9048917,-3.6403203,Break,-0.2645713999999999,Bank Error
TXN-007789,2044-04-28,-1.0,Bank of America,-3.2428336,-2.3267324,Match,-0.9161012,No Break
TXN-007791,2044-04-30,-1.0,HSBC,-3.2642462,-3.4698164,Break,0.20557019999999993,Timing Difference
TXN-007796,2044-05-05,485.0,Citibank,2.8618553,25.159554,Break,-22.297698699999998,Amount Mismatch
TXN-007798,2044-05-07,1568.0,HSBC,9.649762,3.1689737,Match,6.4807883,No Break
TXN-007801,2044-05-10,5018.0,Wells Fargo,0.6944145,7.019355,Break,-6.3249405,Missing in Bank
TXN-007805,2044-05-14,-1.0,Citibank,-3.8114665,-3.910172,Break,0.09870550000000033,Missing in Bank
TXN-007806,2044-05-15,337.0,Bank of America,-4.005631,-4.09762,Break,0.09198899999999988,Missing in Books
TXN-007807,2044-05-16,-1.0,Bank of America,-4.0056324,-4.0976286,Break,0.09199620000000053,Amount Mismatch
TXN-007814,2044-05-23,1638.0,HSBC,-4.002744,-4.0963335,Break,0.09358950000000021,Bank Error
TXN-007824,2044-06-02,3744.0,Citibank,329.1211,254.70934,Break,74.41176000000002,Amount Mismatch
TXN-007828,2044-06-06,-1.0,Bank of America,-3.8140779,-3.7955961,Break,-0.018481799999999993,Amount Mismatch
TXN-007831,2044-06-09,1423.0,Chase,94.69072,180.6146,Break,-85.92388,Amount Mismatch
TXN-007833,2044-06-11,-1.0,HSBC,-2.410072,-0.22134246,Break,-2.18872954,Duplicate Entry
TXN-007834,2044-06-12,-1.0,Chase,-3.2398841,-3.4303002,Match,0.1904161000000002,No Break
TXN-007838,2044-06-16,-1.0,Citibank,26.00874,20.458824,Break,5.549916,Amount Mismatch
TXN-007840,2044-06-18,-1.0,Bank of America,-4.0056357,-4.097636,Break,0.09200029999999959,Amount Mismatch
TXN-007843,2044-06-21,-1.0,Bank of America,30.26291,22.599314,Match,7.663596000000002,No Break
TXN-007844,2044-06-22,-1.0,Bank of America,-2.8911793,-0.45194712,Break,-2.4392321800000003,Duplicate Entry
TXN-007846,2044-06-24,-1.0,Chase,242.56598,346.42972,Break,-103.86373999999998,Bank Error
TXN-007849,2044-06-27,-1.0,Chase,2615.2202,2595.0146,Match,20.20560000000023,No Break
TXN-007850,2044-06-28,-1.0,Citibank,0.6899346,6.76163,Break,-6.0716954,Amount Mismatch
TXN-007858,2044-07-06,-1.0,Citibank,-2.8318207,-1.7736679,Match,-1.0581528000000002,No Break
TXN-007859,2044-07-07,-1.0,Wells Fargo,-3.794729,-3.940868,Break,0.14613900000000024,Timing Difference
TXN-007861,2044-07-09,-1.0,Chase,88.86907,213.24571,Break,-124.37664000000001,Timing Difference
TXN-007864,2044-07-12,-1.0,HSBC,1.2283753,7.3279133,Break,-6.099538,Amount Mismatch
TXN-007866,2044-07-14,-1.0,Bank of America,-4.005634,-4.0976324,Break,0.09199840000000048,Duplicate Entry
TXN-007868,2044-07-16,-1.0,Citibank,40.997475,23.89559,Match,17.101885000000003,No Break
TXN-007870,2044-07-18,-1.0,Chase,-4.00532,-4.0974226,Match,0.09210259999999959,No Break
TXN-007871,2044-07-19,-1.0,Citibank,-3.4272306,-3.3849673,Match,-0.042263300000000115,No Break
TXN-007879,2044-07-27,-1.0,Bank of America,-3.9776537,-3.9648798,Match,-0.012773900000000005,No Break
TXN-007892,2044-08-09,242.0,Bank of America,-4.0053816,-4.0969853,Break,0.09160370000000029,Amount Mismatch
TXN-007893,2044-08-10,1310.0,Bank of America,-4.0053473,-4.0969644,Break,0.09161709999999967,Missing in Bank
TXN-007899,2044-08-16,427.0,Chase,-3.7197478,-3.955839,Match,0.23609120000000017,No Break
TXN-007900,2044-08-17,2908.0,HSBC,820.783,786.65485,Break,34.128150000000005,Bank Error
TXN-007901,2044-08-18,823.0,Chase,256.34702,238.76979,Match,17.577229999999986,No Break
TXN-007902,2044-08-19,676.0,Citibank,-4.005611,-4.097577,Break,0.09196600000000021,Missing in Books
TXN-007905,2044-08-22,-1.0,Chase,9.714672,23.719864,Break,-14.005192000000001,Duplicate Entry
TXN-007907,2044-08-24,4766.0,Citibank,-3.1956131,-2.771066,Break,-0.4245471000000003,Bank Error
TXN-007909,2044-08-26,451.0,Chase,113.007744,166.85791,Match,-53.850166,No Break
TXN-007910,2044-08-27,-1.0,Citibank,-4.005636,-4.097636,Break,0.09199999999999964,Duplicate Entry
TXN-007917,2044-09-03,4035.0,Bank of America,-4.0055084,-4.0975766,Match,0.09206819999999993,No Break
TXN-007919,2044-09-05,-1.0,Citibank,-4.005516,-4.097548,Break,0.09203199999999967,Bank Error
TXN-007924,2044-09-10,-1.0,Chase,-2.3512635,-2.6915092,Match,0.3402457000000001,No Break
TXN-007926,2044-09-12,2528.0,Bank of America,-4.005631,-4.097625,Break,0.09199399999999969,Fraudulent/Unauthorized
TXN-007927,2044-09-13,4505.0,Chase,-3.9992878,-4.0877776,Break,0.08848980000000006,Fraudulent/Unauthorized
TXN-007936,2044-09-22,4609.0,Chase,2647.2126,2751.297,Match,-104.08440000000019,No Break
TXN-007938,2044-09-24,-1.0,Citibank,-4.005631,-4.097634,Match,0.09200300000000006,No Break
TXN-007940,2044-09-26,-1.0,Wells Fargo,-4.005636,-4.0976357,Break,0.09199969999999968,Amount Mismatch
TXN-007942,2044-09-28,-1.0,Citibank,-4.004365,-4.095263,Break,0.09089800000000015,Amount Mismatch
TXN-007944,2044-09-30,4703.0,Chase,-3.8628054,-3.9369328,Match,0.07412740000000007,No Break
TXN-007945,2044-10-01,1845.0,HSBC,13.784021,28.875965,Break,-15.091944000000002,Bank Error
TXN-007947,2044-10-03,4461.0,HSBC,1494.7582,1216.4965,Match,278.2617,No Break
TXN-007955,2044-10-11,3375.0,Wells Fargo,-4.005634,-4.0976353,Match,0.09200130000000062,No Break
TXN-007956,2044-10-12,-1.0,Citibank,0.11556801,3.934182,Break,-3.81861399,Missing in Bank
TXN-007957,2044-10-13,1434.0,Citibank,1379.1631,980.7619,Match,398.4012,No Break
TXN-007968,2044-10-24,349.0,Wells Fargo,-4.005628,-4.0976315,Break,0.09200350000000057,Amount Mismatch
TXN-007971,2044-10-27,-1.0,Wells Fargo,-3.6773953,-3.8976517,Break,0.2202563999999998,Amount Mismatch
TXN-007972,2044-10-28,-1.0,Wells Fargo,-3.5354824,-3.4850857,Break,-0.05039669999999985,Amount Mismatch
TXN-007974,2044-10-30,2603.0,HSBC,780.64087,982.1242,Break,-201.48333000000002,Timing Difference
TXN-007976,2044-11-01,-1.0,HSBC,2.5608308,12.415338,Break,-9.8545072,Duplicate Entry
TXN-007978,2044-11-03,-1.0,Citibank,-1.1669189,-0.29052153,Break,-0.8763973700000001,Missing in Bank
TXN-007980,2044-11-05,1152.0,Citibank,-4.005631,-4.097631,Match,0.09199999999999964,No Break
TXN-007981,2044-11-06,514.0,Citibank,-3.9900808,-4.0894666,Match,0.09938579999999986,No Break
TXN-007982,2044-11-07,-1.0,Bank of America,-4.005534,-4.0975757,Match,0.09204170000000023,No Break
TXN-007983,2044-11-08,1052.0,Citibank,-2.6133783,-2.5225813,Match,-0.0907969999999998,No Break
TXN-007985,2044-11-10,4758.0,Bank of America,8.528782,8.585248,Match,-0.05646600000000035,No Break
TXN-007986,2044-11-11,2540.0,HSBC,346.33524,451.32025,Match,-104.98500999999999,No Break
TXN-007988,2044-11-13,2511.0,HSBC,2667.6812,2589.593,Match,78.08820000000014,No Break
TXN-007989,2044-11-14,4341.0,Chase,-3.9731991,-4.083861,Match,0.11066189999999976,No Break
TXN-007990,2044-11-15,-1.0,Bank of America,20.944166,38.510715,Match,-17.566549,No Break
TXN-007993,2044-11-18,2667.0,Citibank,-3.6254103,-2.430632,Break,-1.1947782999999998,Bank Error
TXN-007995,2044-11-20,-1.0,Bank of America,36.19218,43.350273,Match,-7.158093000000001,No Break
TXN-007997,2044-11-22,5014.0,Citibank,-4.0054317,-4.097449,Match,0.09201730000000019,No Break
TXN-008003,2044-11-28,-1.0,Wells Fargo,-3.8904517,-3.9912431,Match,0.10079140000000031,No Break
TXN-008005,2044-11-30,3202.0,Citibank,-3.837653,-3.8076065,Match,-0.030046500000000087,No Break
TXN-008006,2044-12-01,3216.0,Citibank,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-008007,2044-12-02,4011.0,Citibank,-2.7013502,-2.1007693,Match,-0.6005808999999998,No Break
TXN-008008,2044-12-03,-1.0,Citibank,5.686784,2.427914,Match,3.2588700000000004,No Break
TXN-008011,2044-12-06,532.0,Bank of America,-4.0055504,-4.0971165,Break,0.09156610000000054,Duplicate Entry
TXN-008017,2044-12-12,-1.0,Citibank,1314.433,1176.5077,Match,137.92529999999988,No Break
TXN-008018,2044-12-13,-1.0,Wells Fargo,-4.005635,-4.0976357,Match,0.09200069999999982,No Break
TXN-008019,2044-12-14,-1.0,Chase,-4.0055895,-4.0974917,Break,0.09190219999999982,Duplicate Entry
TXN-008030,2044-12-25,-1.0,Chase,12.694527,17.259638,Match,-4.565110999999998,No Break
TXN-008033,2044-12-28,-1.0,Bank of America,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-008039,2045-01-03,-1.0,Citibank,-3.987758,-4.080719,Break,0.0929610000000003,Bank Error
TXN-008040,2045-01-04,454.0,Citibank,-3.2772906,-2.795666,Match,-0.48162459999999996,No Break
TXN-008042,2045-01-06,-1.0,Citibank,900.8205,1099.2767,Break,-198.45619999999985,Fraudulent/Unauthorized
TXN-008045,2045-01-09,-1.0,Citibank,-3.5360458,-2.845767,Break,-0.6902788000000002,Bank Error
TXN-008051,2045-01-15,1441.0,Wells Fargo,-4.0056214,-4.09763,Break,0.09200859999999977,Timing Difference
TXN-008052,2045-01-16,-1.0,HSBC,204.17522,221.6923,Break,-17.517079999999993,Amount Mismatch
TXN-008053,2045-01-17,2887.0,Chase,-3.9815562,-4.058706,Match,0.07714979999999994,No Break
TXN-008054,2045-01-18,3362.0,Bank of America,-4.0033674,-4.094898,Match,0.09153059999999957,No Break
TXN-008057,2045-01-21,3554.0,Chase,-4.0030074,-4.0956864,Match,0.09267899999999951,No Break
TXN-008059,2045-01-23,83.0,Citibank,-4.0038757,-4.0956984,Match,0.09182269999999981,No Break
TXN-008068,2045-02-01,560.0,Wells Fargo,-2.281821,-0.7622405,Break,-1.5195805,Missing in Bank
TXN-008071,2045-02-04,-1.0,Bank of America,14.552641,22.173988,Match,-7.621347000000002,No Break
TXN-008072,2045-02-05,3658.0,Chase,3.355921,13.3827715,Break,-10.0268505,Missing in Books
TXN-008074,2045-02-07,-1.0,HSBC,-3.9611185,-3.978128,Break,0.0170094999999999,Duplicate Entry
TXN-008083,2045-02-16,-1.0,Bank of America,-4.005636,-4.0976357,Break,0.09199969999999968,Missing in Books
TXN-008087,2045-02-20,4927.0,Citibank,0.0898169,8.699854,Break,-8.6100371,Bank Error
TXN-008088,2045-02-21,3734.0,Citibank,-4.005612,-4.097615,Match,0.09200300000000006,No Break
TXN-008091,2045-02-24,2212.0,Bank of America,-3.9358075,-3.9881325,Match,0.05232499999999973,No Break
TXN-008097,2045-03-02,-1.0,Citibank,-4.005599,-4.097501,Break,0.09190200000000015,Bank Error
TXN-008106,2045-03-11,-1.0,Citibank,80.1921,78.49182,Match,1.7002799999999922,No Break
TXN-008107,2045-03-12,2125.0,Chase,2132.4233,2234.9265,Match,-102.5032000000001,No Break
TXN-008111,2045-03-16,-1.0,Bank of America,-4.0056357,-4.0976353,Break,0.09199960000000029,Duplicate Entry
TXN-008112,2045-03-17,207.0,Citibank,-3.9688826,-3.9365125,Break,-0.03237010000000007,Missing in Bank
TXN-008121,2045-03-26,4321.0,HSBC,-2.9870334,-3.3876138,Match,0.40058039999999995,No Break
TXN-008125,2045-03-30,2614.0,Bank of America,1816.966,1825.9491,Match,-8.98310000000015,No Break
TXN-008126,2045-03-31,1679.0,Citibank,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-008129,2045-04-03,2521.0,Citibank,-4.003607,-4.0914707,Break,0.08786370000000066,Bank Error
